"Plot Title: 10571220"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10571220, SEN S/N: 10571220)","Temp, °C (LGR S/N: 10571220, SEN S/N: 10571220)","Coupler Detached (LGR S/N: 10571220)","Coupler Attached (LGR S/N: 10571220)","Stopped (LGR S/N: 10571220)","End Of File (LGR S/N: 10571220)"
1,09/26/17 10:50:00 AM,110.461,29.953,Logged,,,
2,09/26/17 11:00:00 AM,110.325,30.457,,,,
3,09/26/17 11:10:00 AM,110.824,30.558,,,,
4,09/26/17 11:20:00 AM,110.726,30.659,,,,
5,09/26/17 11:30:00 AM,110.639,30.760,,,,
6,09/26/17 11:40:00 AM,110.763,30.862,,,,
7,09/26/17 11:50:00 AM,110.837,30.963,,,,
8,09/26/17 12:00:00 PM,110.746,30.963,,,,
9,09/26/17 12:10:00 PM,110.952,31.064,,,,
10,09/26/17 12:20:00 PM,110.932,31.064,,,,
11,09/26/17 12:30:00 PM,110.659,31.064,,,,
12,09/26/17 12:40:00 PM,111.229,31.166,,,,
13,09/26/17 12:50:00 PM,110.712,31.166,,,,
14,09/26/17 01:00:00 PM,110.645,31.268,,,,
15,09/26/17 01:10:00 PM,110.584,31.268,,,,
16,09/26/17 01:20:00 PM,111.060,31.268,,,,
17,09/26/17 01:30:00 PM,110.564,31.268,,,,
18,09/26/17 01:40:00 PM,110.561,31.166,,,,
19,09/26/17 01:50:00 PM,110.652,31.166,,,,
20,09/26/17 02:00:00 PM,110.132,31.064,,,,
21,09/26/17 02:10:00 PM,110.372,30.963,,,,
22,09/26/17 02:20:00 PM,110.139,30.963,,,,
23,09/26/17 02:30:00 PM,110.085,30.862,,,,
24,09/26/17 02:40:00 PM,110.365,30.760,,,,
25,09/26/17 02:50:00 PM,110.325,30.760,,,,
26,09/26/17 03:00:00 PM,109.974,30.862,,,,
27,09/26/17 03:10:00 PM,109.509,30.862,,,,
28,09/26/17 03:20:00 PM,110.001,30.760,,,,
29,09/26/17 03:30:00 PM,109.870,30.760,,,,
30,09/26/17 03:40:00 PM,109.789,30.760,,,,
31,09/26/17 03:50:00 PM,109.283,30.760,,,,
32,09/26/17 04:00:00 PM,109.546,30.760,,,,
33,09/26/17 04:10:00 PM,109.583,30.659,,,,
34,09/26/17 04:20:00 PM,109.543,30.659,,,,
35,09/26/17 04:30:00 PM,109.553,30.659,,,,
36,09/26/17 04:40:00 PM,109.482,30.659,,,,
37,09/26/17 04:50:00 PM,109.266,30.558,,,,
38,09/26/17 05:00:00 PM,109.145,30.558,,,,
39,09/26/17 05:10:00 PM,109.499,30.558,,,,
40,09/26/17 05:20:00 PM,109.374,30.457,,,,
41,09/26/17 05:30:00 PM,108.876,30.356,,,,
42,09/26/17 05:40:00 PM,109.128,30.356,,,,
43,09/26/17 05:50:00 PM,109.169,30.356,,,,
44,09/26/17 06:00:00 PM,109.388,30.255,,,,
45,09/26/17 06:10:00 PM,109.418,30.255,,,,
46,09/26/17 06:20:00 PM,109.031,30.154,,,,
47,09/26/17 06:30:00 PM,109.169,30.054,,,,
48,09/26/17 06:40:00 PM,109.048,30.054,,,,
49,09/26/17 06:50:00 PM,109.560,29.953,,,,
50,09/26/17 07:00:00 PM,109.490,29.953,,,,
51,09/26/17 07:10:00 PM,109.682,29.953,,,,
52,09/26/17 07:20:00 PM,109.439,29.953,,,,
53,09/26/17 07:30:00 PM,109.466,29.853,,,,
54,09/26/17 07:40:00 PM,109.567,29.853,,,,
55,09/26/17 07:50:00 PM,109.766,29.752,,,,
56,09/26/17 08:00:00 PM,109.989,29.752,,,,
57,09/26/17 08:10:00 PM,110.393,29.752,,,,
58,09/26/17 08:20:00 PM,110.434,29.752,,,,
59,09/26/17 08:30:00 PM,110.080,29.752,,,,
60,09/26/17 08:40:00 PM,110.464,29.752,,,,
61,09/26/17 08:50:00 PM,110.333,29.752,,,,
62,09/26/17 09:00:00 PM,110.768,29.752,,,,
63,09/26/17 09:10:00 PM,110.950,29.752,,,,
64,09/26/17 09:20:00 PM,110.748,29.752,,,,
65,09/26/17 09:30:00 PM,110.828,29.752,,,,
66,09/26/17 09:40:00 PM,110.818,29.752,,,,
67,09/26/17 09:50:00 PM,110.980,29.752,,,,
68,09/26/17 10:00:00 PM,111.041,29.752,,,,
69,09/26/17 10:10:00 PM,111.314,29.752,,,,
70,09/26/17 10:20:00 PM,111.183,29.752,,,,
71,09/26/17 10:30:00 PM,111.243,29.752,,,,
72,09/26/17 10:40:00 PM,111.081,29.752,,,,
73,09/26/17 10:50:00 PM,111.132,29.752,,,,
74,09/26/17 11:00:00 PM,111.193,29.752,,,,
75,09/26/17 11:10:00 PM,111.355,29.752,,,,
76,09/26/17 11:20:00 PM,111.820,29.752,,,,
77,09/26/17 11:30:00 PM,111.294,29.752,,,,
78,09/26/17 11:40:00 PM,111.142,29.752,,,,
79,09/26/17 11:50:00 PM,111.284,29.752,,,,
80,09/27/17 12:00:00 AM,111.092,29.752,,,,
81,09/27/17 12:10:00 AM,110.990,29.752,,,,
82,09/27/17 12:20:00 AM,110.717,29.752,,,,
83,09/27/17 12:30:00 AM,110.960,29.752,,,,
84,09/27/17 12:40:00 AM,110.818,29.752,,,,
85,09/27/17 12:50:00 AM,110.370,29.652,,,,
86,09/27/17 01:00:00 AM,110.987,29.652,,,,
87,09/27/17 01:10:00 AM,110.208,29.652,,,,
88,09/27/17 01:20:00 AM,110.077,29.652,,,,
89,09/27/17 01:30:00 AM,110.208,29.652,,,,
90,09/27/17 01:40:00 AM,110.208,29.652,,,,
91,09/27/17 01:50:00 AM,109.649,29.552,,,,
92,09/27/17 02:00:00 AM,109.669,29.552,,,,
93,09/27/17 02:10:00 AM,109.709,29.552,,,,
94,09/27/17 02:20:00 AM,109.093,29.552,,,,
95,09/27/17 02:30:00 AM,109.163,29.552,,,,
96,09/27/17 02:40:00 AM,109.022,29.552,,,,
97,09/27/17 02:50:00 AM,109.292,29.452,,,,
98,09/27/17 03:00:00 AM,108.716,29.452,,,,
99,09/27/17 03:10:00 AM,108.908,29.452,,,,
100,09/27/17 03:20:00 AM,108.685,29.452,,,,
101,09/27/17 03:30:00 AM,108.382,29.452,,,,
102,09/27/17 03:40:00 AM,108.480,29.352,,,,
103,09/27/17 03:50:00 AM,108.096,29.352,,,,
104,09/27/17 04:00:00 AM,107.904,29.352,,,,
105,09/27/17 04:10:00 AM,107.904,29.352,,,,
106,09/27/17 04:20:00 AM,107.732,29.352,,,,
107,09/27/17 04:30:00 AM,107.561,29.352,,,,
108,09/27/17 04:40:00 AM,107.389,29.352,,,,
109,09/27/17 04:50:00 AM,107.490,29.352,,,,
110,09/27/17 05:00:00 AM,107.460,29.352,,,,
111,09/27/17 05:10:00 AM,107.248,29.352,,,,
112,09/27/17 05:20:00 AM,107.238,29.352,,,,
113,09/27/17 05:30:00 AM,107.053,29.252,,,,
114,09/27/17 05:40:00 AM,107.033,29.252,,,,
115,09/27/17 05:50:00 AM,107.154,29.252,,,,
116,09/27/17 06:00:00 AM,107.396,29.252,,,,
117,09/27/17 06:10:00 AM,107.144,29.252,,,,
118,09/27/17 06:20:00 AM,107.103,29.252,,,,
119,09/27/17 06:30:00 AM,107.083,29.252,,,,
120,09/27/17 06:40:00 AM,107.325,29.252,,,,
121,09/27/17 06:50:00 AM,107.144,29.252,,,,
122,09/27/17 07:00:00 AM,107.174,29.252,,,,
123,09/27/17 07:10:00 AM,107.379,29.352,,,,
124,09/27/17 07:20:00 AM,107.217,29.352,,,,
125,09/27/17 07:30:00 AM,107.339,29.352,,,,
126,09/27/17 07:40:00 AM,107.520,29.352,,,,
127,09/27/17 07:50:00 AM,107.534,29.452,,,,
128,09/27/17 08:00:00 AM,107.725,29.452,,,,
129,09/27/17 08:10:00 AM,107.577,29.552,,,,
130,09/27/17 08:20:00 AM,107.900,29.552,,,,
131,09/27/17 08:30:00 AM,107.964,29.652,,,,
132,09/27/17 08:40:00 AM,107.954,29.652,,,,
133,09/27/17 08:50:00 AM,108.068,29.752,,,,
134,09/27/17 09:00:00 AM,108.425,29.853,,,,
135,09/27/17 09:10:00 AM,108.661,29.953,,,,
136,09/27/17 09:20:00 AM,108.495,30.154,,,,
137,09/27/17 09:30:00 AM,108.610,30.255,,,,
138,09/27/17 09:40:00 AM,108.663,30.356,,,,
139,09/27/17 09:50:00 AM,109.213,30.457,,,,
140,09/27/17 10:00:00 AM,109.209,30.356,,,,
141,09/27/17 10:10:00 AM,109.513,30.356,,,,
142,09/27/17 10:20:00 AM,109.395,30.457,,,,
143,09/27/17 10:30:00 AM,109.213,30.457,,,,
144,09/27/17 10:40:00 AM,109.893,30.558,,,,
