Plot Title: 20819558,,,
#,"Date Time, GMT+10:00","Temp, °C (LGR S/N: 20819558, SEN S/N: 20819558)","Intensity, Lux (LGR S/N: 20819558, SEN S/N: 20819558)"
7,5/24/2021 12:00,30.963,20666.8
8,5/24/2021 13:00,31.983,30311.3
9,5/24/2021 14:00,31.37,52355.9
10,5/24/2021 15:00,30.862,8611.2
11,5/24/2021 16:00,30.558,10677.8
12,5/24/2021 17:00,30.154,5166.7
13,5/24/2021 18:00,29.752,1722.2
14,5/24/2021 19:00,29.652,0
15,5/24/2021 20:00,29.552,0
16,5/24/2021 21:00,29.452,0
17,5/24/2021 22:00,29.352,0
18,5/24/2021 23:00,29.352,0
19,5/25/2021 0:00,29.252,0
20,5/25/2021 1:00,29.352,0
21,5/25/2021 2:00,29.252,0
22,5/25/2021 3:00,29.252,0
23,5/25/2021 4:00,29.252,0
24,5/25/2021 5:00,29.252,0
25,5/25/2021 6:00,29.252,333.7
26,5/25/2021 7:00,29.352,4133.4
27,5/25/2021 8:00,29.652,8266.7
28,5/25/2021 9:00,29.953,9300.1
29,5/25/2021 10:00,30.356,12400.1
30,5/25/2021 11:00,31.37,38578
31,5/25/2021 12:00,31.676,26178
32,5/25/2021 13:00,32.291,28933.5
33,5/25/2021 14:00,33.014,34444.7
34,5/25/2021 15:00,32.394,5511.1
35,5/25/2021 16:00,31.37,4133.4
36,5/25/2021 17:00,30.659,5166.7
37,5/25/2021 18:00,29.953,2066.7
38,5/25/2021 19:00,29.552,0
39,5/25/2021 20:00,29.452,0
40,5/25/2021 21:00,29.452,0
41,5/25/2021 22:00,29.452,0
42,5/25/2021 23:00,29.152,0
43,5/26/2021 0:00,29.252,0
44,5/26/2021 1:00,29.452,0
45,5/26/2021 2:00,29.352,0
46,5/26/2021 3:00,29.252,0
47,5/26/2021 4:00,29.252,0
48,5/26/2021 5:00,29.252,0
49,5/26/2021 6:00,29.152,355.2
50,5/26/2021 7:00,29.252,2755.6
51,5/26/2021 8:00,29.452,9644.5
52,5/26/2021 9:00,29.652,28933.5
53,5/26/2021 10:00,30.054,8611.2
54,5/26/2021 11:00,31.064,57867
55,5/26/2021 12:00,31.166,19289
56,5/26/2021 13:00,31.88,33066.9
57,5/26/2021 14:00,31.676,15155.7
58,5/26/2021 15:00,32.291,10333.4
59,5/26/2021 16:00,32.291,5511.1
60,5/26/2021 17:00,30.659,4994.5
61,5/26/2021 18:00,29.853,2669.5
62,5/26/2021 19:00,29.552,0
63,5/26/2021 20:00,29.452,0
64,5/26/2021 21:00,29.352,0
65,5/26/2021 22:00,29.452,0
66,5/26/2021 23:00,29.352,0
67,5/27/2021 0:00,29.252,0
68,5/27/2021 1:00,29.252,0
69,5/27/2021 2:00,29.152,0
70,5/27/2021 3:00,29.252,0
71,5/27/2021 4:00,29.352,0
72,5/27/2021 5:00,29.252,0
73,5/27/2021 6:00,29.252,96.9
74,5/27/2021 7:00,29.252,3788.9
75,5/27/2021 8:00,29.452,9300.1
76,5/27/2021 9:00,29.752,19289
77,5/27/2021 10:00,30.558,57867
78,5/27/2021 11:00,30.356,11711.2
79,5/27/2021 12:00,30.154,13777.9
80,5/27/2021 13:00,31.268,46844.8
81,5/27/2021 14:00,31.166,19977.9
82,5/27/2021 15:00,31.064,18600.1
83,5/27/2021 16:00,31.472,17222.3
84,5/27/2021 17:00,30.862,3788.9
85,5/27/2021 18:00,29.853,871.9
86,5/27/2021 19:00,29.452,0
87,5/27/2021 20:00,29.352,0
88,5/27/2021 21:00,29.352,0
89,5/27/2021 22:00,29.252,0
90,5/27/2021 23:00,29.252,0
91,5/28/2021 0:00,29.152,0
92,5/28/2021 1:00,29.053,0
93,5/28/2021 2:00,29.152,0
94,5/28/2021 3:00,29.053,0
95,5/28/2021 4:00,29.053,0
96,5/28/2021 5:00,29.152,0
97,5/28/2021 6:00,29.152,129.2
98,5/28/2021 7:00,29.152,828.8
99,5/28/2021 8:00,29.252,1097.9
100,5/28/2021 9:00,29.352,6544.5
101,5/28/2021 10:00,29.452,15844.5
102,5/28/2021 11:00,29.752,7577.8
103,5/28/2021 12:00,30.862,34444.7
104,5/28/2021 13:00,31.574,49600.3
105,5/28/2021 14:00,31.472,12400.1
106,5/28/2021 15:00,32.086,28933.5
107,5/28/2021 16:00,31.778,7577.8
108,5/28/2021 17:00,31.88,7233.4
109,5/28/2021 18:00,31.37,1270.1
110,5/28/2021 19:00,29.652,0
111,5/28/2021 20:00,29.352,0
112,5/28/2021 21:00,29.252,0
113,5/28/2021 22:00,29.252,0
114,5/28/2021 23:00,29.152,0
115,5/29/2021 0:00,29.053,0
116,5/29/2021 1:00,29.053,0
117,5/29/2021 2:00,28.754,0
118,5/29/2021 3:00,28.655,0
119,5/29/2021 4:00,28.555,0
120,5/29/2021 5:00,28.953,0
121,5/29/2021 6:00,29.053,344.4
122,5/29/2021 7:00,29.252,2755.6
123,5/29/2021 8:00,29.352,7577.8
124,5/29/2021 9:00,29.552,7577.8
125,5/29/2021 10:00,29.652,33066.9
126,5/29/2021 11:00,30.659,44089.2
127,5/29/2021 12:00,30.862,9644.5
128,5/29/2021 13:00,30.963,12400.1
129,5/29/2021 14:00,31.268,63378.2
130,5/29/2021 15:00,31.88,21355.7
131,5/29/2021 16:00,31.778,8266.7
132,5/29/2021 17:00,31.574,4994.5
133,5/29/2021 18:00,31.166,1722.2
134,5/29/2021 19:00,30.862,0
135,5/29/2021 20:00,29.552,0
136,5/29/2021 21:00,29.352,0
137,5/29/2021 22:00,29.352,0
138,5/29/2021 23:00,29.252,0
139,5/30/2021 0:00,29.252,0
140,5/30/2021 1:00,29.252,0
141,5/30/2021 2:00,28.953,0
142,5/30/2021 3:00,28.655,0
143,5/30/2021 4:00,28.555,0
144,5/30/2021 5:00,28.853,0
145,5/30/2021 6:00,28.953,269.1
146,5/30/2021 7:00,29.252,3444.5
147,5/30/2021 8:00,29.252,2927.8
148,5/30/2021 9:00,29.552,11022.3
149,5/30/2021 10:00,29.853,9300.1
150,5/30/2021 11:00,30.054,33066.9
151,5/30/2021 12:00,30.457,12400.1
152,5/30/2021 13:00,30.76,33066.9
153,5/30/2021 14:00,30.558,37200.2
154,5/30/2021 15:00,30.356,8611.2
155,5/30/2021 16:00,31.064,11022.3
156,5/30/2021 17:00,30.963,7233.4
157,5/30/2021 18:00,30.457,1636.1
158,5/30/2021 19:00,30.356,0
159,5/30/2021 20:00,29.452,0
160,5/30/2021 21:00,29.252,0
161,5/30/2021 22:00,29.252,0
162,5/30/2021 23:00,29.252,0
163,5/31/2021 0:00,29.252,0
164,5/31/2021 1:00,29.152,0
165,5/31/2021 2:00,29.252,0
166,5/31/2021 3:00,28.853,0
167,5/31/2021 4:00,29.053,0
168,5/31/2021 5:00,29.053,0
169,5/31/2021 6:00,29.053,258.3
170,5/31/2021 7:00,29.252,3788.9
171,5/31/2021 8:00,29.452,7577.8
172,5/31/2021 9:00,29.552,9644.5
173,5/31/2021 10:00,29.552,7233.4
174,5/31/2021 11:00,29.652,11711.2
175,5/31/2021 12:00,29.752,6544.5
176,5/31/2021 13:00,29.953,15155.7
177,5/31/2021 14:00,30.154,10677.8
178,5/31/2021 15:00,30.054,9644.5
179,5/31/2021 16:00,30.255,7577.8
180,5/31/2021 17:00,30.154,3272.2
181,5/31/2021 18:00,29.953,1894.5
182,5/31/2021 19:00,29.552,0
183,5/31/2021 20:00,29.452,0
184,5/31/2021 21:00,28.456,0
185,5/31/2021 22:00,29.053,0
186,5/31/2021 23:00,28.754,0
187,6/1/2021 0:00,28.754,0
188,6/1/2021 1:00,28.953,0
189,6/1/2021 2:00,28.953,0
190,6/1/2021 3:00,28.754,0
191,6/1/2021 4:00,28.754,0
192,6/1/2021 5:00,28.853,0
193,6/1/2021 6:00,28.853,290.6
194,6/1/2021 7:00,29.152,3272.2
195,6/1/2021 8:00,29.252,7233.4
196,6/1/2021 9:00,29.652,7577.8
197,6/1/2021 10:00,29.953,9300.1
198,6/1/2021 11:00,30.356,6544.5
199,6/1/2021 12:00,30.76,34444.7
200,6/1/2021 13:00,31.064,42711.4
201,6/1/2021 14:00,31.37,37200.2
202,6/1/2021 15:00,32.086,17222.3
203,6/1/2021 16:00,30.76,4994.5
204,6/1/2021 17:00,30.558,4822.3
205,6/1/2021 18:00,30.154,2066.7
206,6/1/2021 19:00,29.853,0
207,6/1/2021 20:00,29.652,0
208,6/1/2021 21:00,29.352,0
209,6/1/2021 22:00,29.252,0
210,6/1/2021 23:00,29.352,0
211,6/2/2021 0:00,29.252,0
212,6/2/2021 1:00,29.252,0
213,6/2/2021 2:00,29.152,0
214,6/2/2021 3:00,29.152,0
215,6/2/2021 4:00,28.853,0
216,6/2/2021 5:00,29.053,0
217,6/2/2021 6:00,28.655,269.1
218,6/2/2021 7:00,28.853,2497.2
219,6/2/2021 8:00,29.452,5511.1
220,6/2/2021 9:00,29.752,8611.2
221,6/2/2021 10:00,30.255,9644.5
222,6/2/2021 11:00,30.356,24800.2
223,6/2/2021 12:00,30.558,11711.2
224,6/2/2021 13:00,30.963,7577.8
225,6/2/2021 14:00,31.574,39955.8
226,6/2/2021 15:00,30.963,7233.4
227,6/2/2021 16:00,30.255,2927.8
228,6/2/2021 17:00,30.457,3788.9
229,6/2/2021 18:00,30.154,3961.1
230,6/2/2021 19:00,29.752,0
231,6/2/2021 20:00,29.652,0
232,6/2/2021 21:00,29.752,0
233,6/2/2021 22:00,29.552,0
234,6/2/2021 23:00,29.352,0
235,6/3/2021 0:00,29.352,0
236,6/3/2021 1:00,29.252,0
237,6/3/2021 2:00,29.152,0
238,6/3/2021 3:00,29.152,0
239,6/3/2021 4:00,29.053,0
240,6/3/2021 5:00,28.953,0
241,6/3/2021 6:00,29.053,204.5
242,6/3/2021 7:00,29.152,2066.7
243,6/3/2021 8:00,29.452,3961.1
244,6/3/2021 9:00,29.853,24800.2
245,6/3/2021 10:00,29.953,33066.9
246,6/3/2021 11:00,30.356,9300.1
247,6/3/2021 12:00,30.154,7233.4
248,6/3/2021 13:00,30.659,26178
249,6/3/2021 14:00,30.659,13777.9
250,6/3/2021 15:00,30.659,11711.2
251,6/3/2021 16:00,30.356,7577.8
252,6/3/2021 17:00,30.154,5338.9
253,6/3/2021 18:00,29.853,1980.6
254,6/3/2021 19:00,29.552,0
255,6/3/2021 20:00,29.352,0
256,6/3/2021 21:00,29.252,0
257,6/3/2021 22:00,29.252,0
258,6/3/2021 23:00,29.252,0
259,6/4/2021 0:00,29.252,0
260,6/4/2021 1:00,29.252,0
261,6/4/2021 2:00,29.152,0
262,6/4/2021 3:00,29.152,0
263,6/4/2021 4:00,29.152,0
264,6/4/2021 5:00,29.152,0
265,6/4/2021 6:00,29.053,139.9
266,6/4/2021 7:00,29.053,2669.5
267,6/4/2021 8:00,29.452,2755.6
268,6/4/2021 9:00,29.652,4133.4
269,6/4/2021 10:00,30.054,11022.3
270,6/4/2021 11:00,30.457,15155.7
271,6/4/2021 12:00,30.659,15844.5
272,6/4/2021 13:00,30.659,55111.5
273,6/4/2021 14:00,30.76,22044.6
274,6/4/2021 15:00,30.356,5511.1
275,6/4/2021 16:00,30.154,5338.9
276,6/4/2021 17:00,30.154,3272.2
277,6/4/2021 18:00,30.054,1054.9
278,6/4/2021 19:00,29.452,0
279,6/4/2021 20:00,29.352,0
280,6/4/2021 21:00,29.352,0
281,6/4/2021 22:00,29.352,0
282,6/4/2021 23:00,29.352,0
283,6/5/2021 0:00,29.053,0
284,6/5/2021 1:00,29.053,0
285,6/5/2021 2:00,29.152,0
286,6/5/2021 3:00,29.053,0
287,6/5/2021 4:00,29.053,0
288,6/5/2021 5:00,28.953,0
289,6/5/2021 6:00,28.853,86.1
290,6/5/2021 7:00,28.754,1345.5
291,6/5/2021 8:00,29.152,3961.1
292,6/5/2021 9:00,29.752,3788.9
293,6/5/2021 10:00,30.054,3961.1
294,6/5/2021 11:00,30.457,7233.4
295,6/5/2021 12:00,30.862,11022.3
296,6/5/2021 13:00,30.963,11711.2
297,6/5/2021 14:00,30.862,14466.8
298,6/5/2021 15:00,30.356,2152.8
299,6/5/2021 16:00,30.356,3616.7
300,6/5/2021 17:00,30.154,3272.2
301,6/5/2021 18:00,29.752,796.5
302,6/5/2021 19:00,29.452,0
303,6/5/2021 20:00,29.352,0
304,6/5/2021 21:00,29.452,0
305,6/5/2021 22:00,29.352,0
306,6/5/2021 23:00,29.252,0
307,6/6/2021 0:00,29.252,0
308,6/6/2021 1:00,29.252,0
309,6/6/2021 2:00,29.252,0
310,6/6/2021 3:00,29.252,0
311,6/6/2021 4:00,29.252,0
312,6/6/2021 5:00,29.152,0
313,6/6/2021 6:00,29.252,53.8
314,6/6/2021 7:00,29.252,1022.6
315,6/6/2021 8:00,29.452,2238.9
316,6/6/2021 9:00,29.552,4133.4
317,6/6/2021 10:00,29.752,5166.7
318,6/6/2021 11:00,29.652,1636.1
319,6/6/2021 12:00,30.054,14466.8
320,6/6/2021 13:00,30.255,8611.2
321,6/6/2021 14:00,30.154,6544.5
322,6/6/2021 15:00,30.356,11022.3
323,6/6/2021 16:00,30.054,1808.3
324,6/6/2021 17:00,29.853,1636.1
325,6/6/2021 18:00,29.552,613.5
326,6/6/2021 19:00,29.352,0
327,6/6/2021 20:00,29.352,0
328,6/6/2021 21:00,29.352,0
329,6/6/2021 22:00,29.352,0
330,6/6/2021 23:00,29.352,0
331,6/7/2021 0:00,29.252,0
332,6/7/2021 1:00,29.252,0
333,6/7/2021 2:00,29.252,0
334,6/7/2021 3:00,29.252,0
335,6/7/2021 4:00,29.252,0
336,6/7/2021 5:00,29.252,0
337,6/7/2021 6:00,29.252,43.1
338,6/7/2021 7:00,29.352,818.1
339,6/7/2021 8:00,29.452,1894.5
340,6/7/2021 9:00,29.552,2497.2
341,6/7/2021 10:00,29.752,3100
342,6/7/2021 11:00,30.054,14466.8
343,6/7/2021 12:00,30.457,9300.1
344,6/7/2021 13:00,30.659,2755.6
345,6/7/2021 14:00,30.76,5511.1
346,6/7/2021 15:00,30.356,12400.1
347,6/7/2021 16:00,30.154,4822.3
348,6/7/2021 17:00,29.953,1722.2
349,6/7/2021 18:00,29.652,968.8
350,6/7/2021 19:00,29.352,0
351,6/7/2021 20:00,29.352,0
352,6/7/2021 21:00,29.352,0
353,6/7/2021 22:00,29.252,0
354,6/7/2021 23:00,29.252,0
355,6/8/2021 0:00,29.252,0
356,6/8/2021 1:00,29.252,0
357,6/8/2021 2:00,29.252,0
358,6/8/2021 3:00,29.252,0
359,6/8/2021 4:00,29.252,0
360,6/8/2021 5:00,29.252,0
361,6/8/2021 6:00,29.252,129.2
362,6/8/2021 7:00,29.352,570.5
363,6/8/2021 8:00,29.552,3961.1
364,6/8/2021 9:00,29.552,2411.1
365,6/8/2021 10:00,30.054,2066.7
366,6/8/2021 11:00,30.154,4305.6
367,6/8/2021 12:00,30.76,7233.4
368,6/8/2021 13:00,31.166,15155.7
369,6/8/2021 14:00,30.659,19289
370,6/8/2021 15:00,30.659,3444.5
371,6/8/2021 16:00,30.154,2066.7
372,6/8/2021 17:00,29.752,1194.8
373,6/8/2021 18:00,29.452,581.3
374,6/8/2021 19:00,29.352,0
375,6/8/2021 20:00,29.352,0
376,6/8/2021 21:00,29.352,0
377,6/8/2021 22:00,29.352,0
378,6/8/2021 23:00,29.352,0
379,6/9/2021 0:00,29.352,0
380,6/9/2021 1:00,29.352,0
381,6/9/2021 2:00,29.352,0
382,6/9/2021 3:00,29.352,0
383,6/9/2021 4:00,29.352,0
384,6/9/2021 5:00,29.352,0
385,6/9/2021 6:00,29.252,150.7
386,6/9/2021 7:00,29.352,2755.6
387,6/9/2021 8:00,29.552,6544.5
388,6/9/2021 9:00,29.853,5166.7
389,6/9/2021 10:00,30.255,30311.3
390,6/9/2021 11:00,30.76,6544.5
391,6/9/2021 12:00,31.37,34444.7
392,6/9/2021 13:00,31.778,23422.4
393,6/9/2021 14:00,31.88,11022.3
394,6/9/2021 15:00,31.88,10333.4
395,6/9/2021 16:00,31.472,7577.8
396,6/9/2021 17:00,30.963,4133.4
397,6/9/2021 18:00,30.862,2152.8
398,6/9/2021 19:00,30.659,0
399,6/9/2021 20:00,30.558,0
400,6/9/2021 21:00,30.356,0
401,6/9/2021 22:00,30.255,0
402,6/9/2021 23:00,30.255,0
403,6/10/2021 0:00,30.054,0
404,6/10/2021 1:00,29.953,0
405,6/10/2021 2:00,29.853,0
406,6/10/2021 3:00,29.853,0
407,6/10/2021 4:00,29.752,0
408,6/10/2021 5:00,29.652,0
